Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000290563	ENSG00000290563	3.005687556	0.034415781	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	TREML2	TANGO2
ENSG00000235848	RMDN2-AS1	2.64354094	0.033755586	Normal vs Doxo_PDL1-neg	HSALNG0014286	anti_sense,sense	Q75	NA	Oxalate measurement,Aggressive behavior,Vitamin d measurement,Eosinophil count,Melanoma; Cutaneous melanoma,Erectile dysfunction; Prostate carcinoma; Response to radiation,Asthma exacerbation measurement,-	CYP1B1	LSAMP
ENSG00000266010	GATA6-AS1	2.571743582	5.6e-05	Normal vs Doxo_PDL1-neg	HSALNG0120344	anti_sense	Q90	hsa-miR-3195,hsa-miR-4290,hsa-miR-6791-3p,hsa-miR-6803-5p	Monocyte count,Neutrophil count,Lymphocyte percentage of leukocytes,Neutrophil percentage of leukocytes; Neutrophil count,-	CTAGE1	TUBB3
ENSG00000226674	TEX41	3.40747611	0.005050487	Normal vs Doxo_PDL1-neg	HSALNG0019370	integenic	Q90	hsa-miR-619-5p,hsa-miR-4313,hsa-miR-4257,hsa-miR-4463,hsa-miR-6089,hsa-miR-6131,hsa-miR-6512-3p,hsa-miR-7150	Retinal nerve fibre layer thickness measurement; Retinal layer thickness measurement,Pr interval,Optic disc size measurement,Central corneal thickness; Neutrophil count; Intraocular pressure measurement; Leukocyte count; Monocyte count,Smoking initiation; Intraocular pressure measurement,Neutrophil count,Crohn's disease; Inflammatory bowel disease,Platelet count,Monocyte count,Urate measurement,Intelligence,Body weight; Body mass index,Mathematical ability,Breast carcinoma,Self reported educational attainment; Body mass index,Grip strength measurement,Smoking initiation,Hematocrit; Erythrocyte count,Hemoglobin measurement,Hematocrit,Triglyceride measurement,Hematocrit; Hemoglobin measurement; Chin morphology measurement; Balding measurement,Diastolic blood pressure,Facial morphology measurement,Body height,Hemoglobin measurement; Diastolic blood pressure,Reaction time measurement,Alopecia; Smoking behavior,Risk-taking behaviour; Arterial stiffness measurement,Hematocrit; Hemoglobin measurement,Electrocardiography,Skin aging measurement,Red blood cell density measurement; Erythrocyte count,Heel bone mineral density,Mean arterial pressure,Leukocyte count,Risk-taking behaviour,Atrial fibrillation,Blood phosphate measurement,Systolic blood pressure,Cortical surface area measurement,Lobe attachment; Myeloid white cell count,Arterial stiffness measurement,Neuroimaging measurement; Myeloid white cell count; Cortical thickness,Peak expiratory flow; Fev/fec ratio,Cortical thickness,Self reported educational attainment,Fev/fec ratio,Coronary artery disease,Smoking behavior,Hemorrhoid,Aortic stenosis,Antithrombotic agent use measurement,Creatinine measurement,Lobe attachment,Diet measurement,Protein measurement,Body mass index,Hypermetropia; Myopia,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Cortical surface area measurement; Neuroimaging measurement; Brain measurement,Aortic stenosis; Aortic valve calcification,Response to antihypertensive drug; Left ventricular mass,-	ARHGAP15	DEAF1
ENSG00000286705	ENSG00000286705	3.933753632	1.19e-06	Normal vs Doxo_PDL1-neg	HSALNG0032134	sense	Not conserved	hsa-miR-4734,hsa-miR-4436b-5p	-	ZNF732	CBFA2T2
ENSG00000281344	HELLPAR	-2.880845604	0.000103464	Normal vs Doxo_PDL1-neg	HSALNG0093557	anti_sense	Q50	hsa-miR-6089,hsa-miR-6794-5p	Restless legs syndrome,Risky sexual behaviour measurement,Bmi-adjusted waist-hip ratio,Igf-1 measurement,Body height,Adolescent idiopathic scoliosis,Emphysema imaging measurement,Cortical thickness,Fev/fec ratio,Bmi-adjusted hip circumference,Brain connectivity measurement,Vital capacity,Forced expiratory volume; Peak expiratory flow; Vital capacity,Abnormality of refraction,Sex hormone-binding globulin measurement,Systolic blood pressure,Brain volume measurement,Brain stem volume measurement,Homa-ir; Fasting blood insulin measurement,Susceptibility to mumps measurement,Response to quetiapine,Insulin measurement,Body mass index; Fasting blood insulin measurement,Amygdala volume; Brain stem volume measurement; Brain volume measurement; Nucleus accumbens volume,Intracranial volume measurement,Intraocular pressure measurement,Skin pigmentation measurement,Waist-hip ratio,Dental caries,Birth weight,Lean body mass,Body height; Bmi-adjusted hip circumference,Parental genotype effect measurement; Birth weight,Uterine fibroid,Parental genotype effect measurement; Uterine fibroid; Birth weight,Coronary artery disease,Interleukin 1 receptor antagonist measurement,Nicotine dependence symptom count,Stem cell growth factor beta measurement,Blood metabolite measurement,Response to bisphosphonate; Atypical femoral fracture; Serum alanine aminotransferase measurement,Appendicular lean mass,Forced expiratory volume; Body mass index,Fasting blood glucose measurement; Response to hydrochlorothiazide,Dense area measurement; Mammographic density measurement,Blood metabolite measurement; Amino acid measurement,Protein measurement; Blood metabolite measurement; Amino acid measurement,Phenylalanine measurement; Amino acid measurement,-,Serum metabolite measurement,Bmi-adjusted waist circumference	PARPBP	RFC4
ENSG00000272977	ENSG00000272977	1.203691246	0.004425582	Normal vs Doxo_PDL1-neg	HSALNG0134585	integenic	Not conserved	NA	Bipolar disorder,Adolescent idiopathic scoliosis	GRK3	SHROOM2
ENSG00000269834	ZNF528-AS1	1.230815696	0.00068718	Normal vs Doxo_PDL1-neg	HSALNG0127314	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-1268b	-	ZNF83	CHTOP
ENSG00000255717	SNHG1	-1.578032026	1.3e-08	Normal vs Doxo_PDL1-neg	HSALNG0084672	integenic	Q50	NA	-	WDR74	RNASEH2B
ENSG00000254510	ENSG00000254510	-4.231065928	3.92e-16	Normal vs Doxo_PDL1-neg	HSALNG0085021	integenic	Q90	hsa-miR-637,hsa-miR-1237-5p,hsa-miR-4472	Bmi-adjusted waist circumference; Attention deficit hyperactivity disorder; Substance abuse; Risk-taking behaviour; Antisocial behaviour measurement,Vital capacity,Bmi-adjusted waist-hip ratio,-	NPAS4	MORC4
ENSG00000203706	SERTAD4-AS1	-1.510315577	0.000318888	Normal vs Doxo_PDL1-neg	HSALNG0010241	anti_sense	Q90	hsa-miR-1468-5p,hsa-miR-5787,hsa-miR-6085,hsa-miR-8485	-	NA	TRABD
ENSG00000281207	SLFNL1-AS1	-1.630848514	0.005816629	Normal vs Doxo_PDL1-neg	HSALNG0002926	anti_sense	Not conserved	NA	NA	CTPS1	SCAMP5
ENSG00000291028	LINC00933	2.056136863	3.92e-05	Normal vs Doxo_PDL1-neg	HSALNG0107794	integenic	Not conserved	hsa-miR-766-3p,hsa-miR-4749-3p	Appendicular lean mass,Bmi-adjusted waist circumference,Bipolar disorder,-	ZSCAN2	MYOZ2
ENSG00000247095	MIR210HG	3.159032508	1.88e-14	Normal vs Doxo_PDL1-neg	HSALNG0081992	anti_sense	Q50	hsa-miR-766-3p,hsa-miR-4707-5p,hsa-miR-5587-3p,hsa-miR-6735-5p,hsa-miR-6735-3p,hsa-miR-6858-5p,hsa-miR-7843-5p	Systemic lupus erythematosus,High density lipoprotein cholesterol measurement,-	LMNTD2	IZUMO4
ENSG00000265148	TSPOAP1-AS1	-2.088160321	0.000684957	Normal vs Doxo_PDL1-neg	HSALNG0117711	anti_sense	Q75	hsa-miR-92a-2-5p,hsa-miR-361-3p,hsa-miR-4472,hsa-miR-4492,hsa-miR-4505,hsa-miR-1587,hsa-miR-6791-5p,hsa-miR-6803-5p,hsa-miR-6813-5p,hsa-miR-6769b-5p,hsa-miR-6877-3p,hsa-miR-7150	Platelet crit; Late-onset alzheimers disease; Platelet count; Monocyte count; Family history of alzheimer’s disease,Reaction time measurement,Thrombin generation potential measurement,Monocyte count; Platelet count; Platelet crit; Monocyte percentage of leukocytes,Leukocyte count,Red blood cell distribution width,Uterine fibroid; Eosinophil percentage of leukocytes,Intelligence,Health study participation,Prostate carcinoma,Mean corpuscular volume,Unipolar depression,Pancreatic carcinoma; Hypertension; Systolic blood pressure,Stroke,Refractive error,Cardiovascular disease; Agents acting on the renin-angiotensin system use measurement,Dna methylation,Verbal-numerical reasoning measurement,-,Hemoglobin measurement; Mean corpuscular hemoglobin concentration; Mean corpuscular hemoglobin; Ferritin measurement; Hematocrit; Mean corpuscular volume,Anemia (phenotype),Mean corpuscular hemoglobin	LPO	ENTPD5
ENSG00000275092	ENSG00000275092	-2.245530593	0.045868371	Normal vs Doxo_PDL1-neg	HSALNG0108927	sense	Q50	hsa-miR-4281,hsa-miR-6727-5p,hsa-miR-6769b-5p	NA	MAPK8IP3	ENSG00000244055
ENSG00000236682	MAP3K2-DT	1.610330294	0.00037738	Normal vs Doxo_PDL1-neg	HSALNG0018617	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-1237-5p,hsa-miR-4292,hsa-miR-3180,hsa-miR-4488,hsa-miR-3960	Protein c measurement,Self reported educational attainment,-	PROC	MMP24
ENSG00000272316	ENSG00000272316	1.109630089	0.027799474	Normal vs Doxo_PDL1-neg	HSALNG0050860	integenic	Not conserved	NA	NA	RAB23	MAP1LC3B
ENSG00000287023	ENSG00000287023	-2.521946977	0.011327309	Normal vs Doxo_PDL1-neg	HSALNG0075801	integenic	Q50	hsa-miR-619-5p,hsa-miR-5694,hsa-miR-8485	Cortical surface area measurement,Self reported educational attainment; Mathematical ability,Multiple myeloma,Physical activity,Lysophosphatidylethanolamine 20:4 measurement,Lysophosphatidylethanolamine 18:2 measurement; Allergic rhinitis,Self reported educational attainment,-	AKR1C2	G3BP1
ENSG00000267009	ENSG00000267009	4.211030779	0.02920749	Normal vs Doxo_PDL1-neg	HSALNG0118368	anti_sense,sense	Q90	NA	Glomerular filtration rate; Creatinine measurement; Alkaline phosphatase measurement,Glomerular filtration rate,Unipolar depression,Reticulocyte measurement,Red blood cell distribution width,Mean corpuscular hemoglobin,Vitamin d measurement,Glucose measurement,Mean corpuscular hemoglobin concentration,Bilirubin measurement,Creatinine measurement,High density lipoprotein cholesterol measurement,Alkaline phosphatase measurement,Reticulocyte count; Vitamin d measurement; Reticulocyte measurement,Reticulocyte count,Reticulocyte count; Reticulocyte measurement,Neutrophil percentage of leukocytes; Lymphocyte percentage of leukocytes,Coronary artery disease,Sugar consumption measurement,Comparative body size at age 10, self-reported,-,Mean corpuscular hemoglobin concentration; Red blood cell distribution width	PRKAR1A	ENSG00000267009
ENSG00000228274	ENSG00000228274	-1.264449442	0.021529287	Normal vs Doxo_PDL1-neg	HSALNG0135429	anti_sense	Q50	hsa-miR-4695-5p,hsa-miR-6089,hsa-miR-6754-5p	Mean corpuscular volume,C-reactive protein measurement,Hemoglobin measurement,Hematocrit,-	JOSD1	LRRFIP1P1
ENSG00000235652	EPM2A-DT	2.465860655	1.02e-08	Normal vs Doxo_PDL1-neg	HSALNG0054132	anti_sense	Not conserved	hsa-miR-6089	Heel bone mineral density	GRM1	WNK4
ENSG00000258955	LINC00519	3.513561239	0.005134896	Normal vs Doxo_PDL1-neg	HSALNG0101238	integenic	Q90	hsa-miR-4463,hsa-miR-6089	Ischemic stroke,Cleft lip; Cleft palate,-	TRIM9	SDC4
ENSG00000290681	ECEL1P2	-2.68642864	0.020204442	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	ECEL1	CRPPA
ENSG00000236892	ENSG00000236892	-2.922563734	0.03662858	Normal vs Doxo_PDL1-neg	HSALNG0075702	integenic	Q50	hsa-miR-4279	Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio; Waist-hip ratio,Bmi-adjusted waist-hip ratio,Mortality,Heel bone mineral density,Coronary artery calcification,Response to antineoplastic agent,-	KLF6	CDK2AP2
ENSG00000232977	LINC00327	-1.157775932	0.003077993	Normal vs Doxo_PDL1-neg	HSALNG0095730	integenic	Q50	hsa-miR-619-5p,hsa-miR-6838-3p	Hypothyroidism,Pack-years measurement; Systolic blood pressure,-	TNFRSF19	IFIT5
ENSG00000264107	MIR4733HG	1.667262037	0.00454334	Normal vs Doxo_PDL1-neg	HSALNG0115678	anti_sense	Q90	hsa-miR-4430,hsa-miR-6829-3p	-	OMG	GDF10
ENSG00000276728	ENSG00000276728	1.508369487	0.012259651	Normal vs Doxo_PDL1-neg	HSALNG0116821	integenic	Q75	hsa-miR-6887-3p,hsa-miR-7108-3p	Insomnia,-	PLCD3	GNB5
ENSG00000226808	LINC00840	-2.93045638	0.000159925	Normal vs Doxo_PDL1-neg	HSALNG0077591	integenic	Not conserved	NA	NA	ZNF485	SEPHS1
ENSG00000253210	DENND3-AS1	1.295346556	0.002288578	Normal vs Doxo_PDL1-neg	HSALNG0069052	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-3155b,hsa-miR-4492,hsa-miR-4508,hsa-miR-6730-5p,hsa-miR-6797-5p,hsa-miR-6809-3p	-	SLC45A4	NBR2
ENSG00000286532	PARTICL	1.135106858	0.023666082	Normal vs Doxo_PDL1-neg	HSALNG0016500	integenic	Q50	hsa-miR-6721-5p	Myocardial infarction; Body weight,Basophil count,Coronary artery disease,-	GGCX	CNTN4
ENSG00000224116	INHBA-AS1	2.354881272	0.021823909	Normal vs Doxo_PDL1-neg	HSALNG0057482	integenic	Not conserved	hsa-miR-6124	NA	SUGCT	PRTFDC1
ENSG00000287168	ENSG00000287168	-1.010355082	0.038270905	Normal vs Doxo_PDL1-neg	HSALNG0150862	integenic	Not conserved	hsa-miR-4749-3p	NA	FOXD4L5	PPP1R14C
ENSG00000235770	LINC00607	1.901416283	0.000438515	Normal vs Doxo_PDL1-neg	HSALNG0022091	integenic	Not conserved	NA	-	MREG	TANGO6
ENSG00000259520	SLC28A2-AS1	2.62207578	0.000223609	Normal vs Doxo_PDL1-neg	HSALNG0105628	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-6089,hsa-miR-7155-5p	Adolescent idiopathic scoliosis,-	SHF	MIR210HG
ENSG00000232855	ENSG00000232855	2.594966147	1.34e-08	Normal vs Doxo_PDL1-neg	HSALNG0132498	integenic	Q90	NA	NA	N6AMT1	IDS
ENSG00000258498	DIO3OS	5.489945868	0.000127217	Normal vs Doxo_PDL1-neg	HSALNG0103849	integenic	Not conserved	hsa-miR-4667-3p,hsa-miR-6728-3p,hsa-miR-6794-3p	Body height	HSP90AA1	DIO3OS
ENSG00000167912	TOX-DT	-1.223307994	0.027332988	Normal vs Doxo_PDL1-neg	HSALNG0065583	anti_sense	Q75	hsa-miR-1237-5p,hsa-miR-4467,hsa-miR-3960,hsa-miR-1199-5p,hsa-miR-6763-5p	-	SDCBP	TMEM236
ENSG00000269091	ENSG00000269091	2.707728932	0.003266082	Normal vs Doxo_PDL1-neg	HSALNG0127072	anti_sense	Q50	hsa-miR-1237-5p,hsa-miR-6133	-	VRK3	EPM2A-DT
ENSG00000231890	DARS1-AS1	1.955069818	0.002319023	Normal vs Doxo_PDL1-neg	HSALNG0019085	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-1227-5p,hsa-miR-4292,hsa-miR-550b-2-5p,hsa-miR-4492,hsa-miR-4701-5p	Leukocyte count,Myeloid white cell count,Neutrophil count,-	UBXN4	PLOD1
ENSG00000233901	LINC01503	1.329884122	0.02613496	Normal vs Doxo_PDL1-neg	HSALNG0074718	integenic	Q75	hsa-miR-185-3p,hsa-miR-762,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-4530,hsa-miR-1587,hsa-miR-6089,hsa-miR-6732-5p,hsa-miR-6791-5p,hsa-miR-8485	Atopic eczema,Protein measurement,Caudate nucleus measurement; Functional brain measurement; Response to reward,-	NA	OSGEPL1
ENSG00000257303	CNPY2-AS1	-1.28453744	0.046728469	Normal vs Doxo_PDL1-neg	HSALNG0091526	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4746-5p,hsa-miR-6089,hsa-miR-6756-5p	Body height; Body weight,Body height,Bmi-adjusted waist circumference; Body height; Body weight,-	IL23A	TOMM34
ENSG00000258399	MIR493HG	2.617275128	0.002093482	Normal vs Doxo_PDL1-neg	HSALNG0103786	integenic	Not conserved	NA	NA	DLK1	QTRT1
ENSG00000230695	FN1-DT	4.188227929	0.048802142	Normal vs Doxo_PDL1-neg	HSALNG0022076	anti_sense	Q90	hsa-miR-4638-3p,hsa-miR-4667-3p,hsa-miR-5587-3p,hsa-miR-6085,hsa-miR-6749-3p,hsa-miR-6769b-5p,hsa-miR-6867-3p	Bmi-adjusted waist circumference; Total cholesterol measurement; Coronary artery disease; Low density lipoprotein cholesterol measurement,Body height,Bmi-adjusted waist-hip ratio	ATIC	NKX3-2
ENSG00000236778	INTS6-AS1	1.528565844	0.002981122	Normal vs Doxo_PDL1-neg	HSALNG0097177	anti_sense	Q75	hsa-miR-4447,hsa-miR-4516	-	WDFY2	H2BC5
ENSG00000238207	ENSG00000238207	2.803817425	0.000928073	Normal vs Doxo_PDL1-neg	HSALNG0018226	integenic	Q50	NA	Age at onset,Cannabis dependence measurement,Intelligence,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,-	CCDC93	CCN5
ENSG00000204581	ACOXL-AS1	5.491324234	0.000170018	Normal vs Doxo_PDL1-neg	HSALNG0017866	anti_sense	Q50	hsa-miR-6741-5p	Bmi-adjusted waist circumference,Chronic lymphocytic leukemia,Churg-strauss syndrome,Prostate carcinoma,Igf-1 measurement,Triglyceride measurement; Serum gamma-glutamyl transferase measurement,Mean corpuscular volume; Lymphocyte count,Hodgkins lymphoma; Chronic lymphocytic leukemia; Multiple myeloma,Drugs used in diabetes use measurement; Erythrocyte count,-	BUB1	DIO3OS
ENSG00000229656	ITGB1-DT	1.706741554	0.006164032	Normal vs Doxo_PDL1-neg	HSALNG0077170	anti_sense	Not conserved	NA	NA	CCDC7	ENSG00000279069
ENSG00000259768	ZFHX3-AS1	-1.53361474	0.000205838	Normal vs Doxo_PDL1-neg	HSALNG0112595	anti_sense	Not conserved	NA	NA	DHX38	RHOBTB3
ENSG00000213742	ZNF337-AS1	1.171821019	0.009145872	Normal vs Doxo_PDL1-neg	HSALNG0129400	integenic	Not conserved	hsa-miR-619-5p	NA	GINS1	DDX49
ENSG00000261644	CYLD-AS1	1.882848909	0.001277912	Normal vs Doxo_PDL1-neg	HSALNG0111361	anti_sense	Q50	hsa-miR-6089,hsa-miR-8485	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Psoriasis; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,-	SNX20	EIF4E3
ENSG00000253837	ENSG00000253837	1.780345158	0.001058281	Normal vs Doxo_PDL1-neg	HSALNG0063981	anti_sense	Q50	hsa-miR-4534	-	R3HCC1	FAM222B
ENSG00000286449	ENSG00000286449	3.030404178	5.51e-07	Normal vs Doxo_PDL1-neg	HSALNG0125834	integenic	Not conserved	NA	NA	ZNF875	SLFN5
ENSG00000229153	EPHA1-AS1	4.221646292	0.048511457	Normal vs Doxo_PDL1-neg	HSALNG0061963	anti_sense,sense	Q50	hsa-miR-762,hsa-miR-3657,hsa-miR-1268b,hsa-miR-6089	Family history of alzheimer’s disease,Protein measurement,-	TAS2R41	PRSS16
ENSG00000236094	LINC00545	2.167647708	0.016770436	Normal vs Doxo_PDL1-neg	HSALNG0096147	integenic	Q90	NA	Protein measurement,Cognitive function measurement,-	MEDAG	IRF1
ENSG00000231672	DIRC3	1.662031563	0.004894831	Normal vs Doxo_PDL1-neg	HSALNG0022200	integenic	Not conserved	NA	NA	TNS1	TBCE
ENSG00000203446	SUGCT-AS1	3.152716504	0.019719343	Normal vs Doxo_PDL1-neg	HSALNG0057426	anti_sense	Q90	hsa-miR-6089,hsa-miR-6824-3p	-	MPLKIP	CDV3
ENSG00000268573	ENSG00000268573	-1.744707476	0.03374875	Normal vs Doxo_PDL1-neg	NA	NA	NA	NA	NA	ZSCAN30	ENSG00000263235
ENSG00000245812	LINC02202	2.437895645	5.45e-06	Normal vs Doxo_PDL1-neg	HSALNG0046188	integenic	Q75	hsa-miR-3178,hsa-miR-4290,hsa-miR-4534,hsa-miR-4737,hsa-miR-6068,hsa-miR-6089,hsa-miR-6769b-3p	-	UBLCP1	NPIPB6
ENSG00000289635	ENSG00000289635	-5.527695563	0.00017881	Normal vs Doxo_PDL1-neg	HSALNG0084381	anti_sense	Not conserved	hsa-miR-4492,hsa-miR-8485	Body height,Mathematical ability,Sex hormone-binding globulin measurement,-	MPEG1	MASP1
ENSG00000225279	ENSG00000225279	2.852343629	0.009882126	Normal vs Doxo_PDL1-neg	HSALNG0007810	integenic	Q50	NA	-	KCNJ9	ENSG00000288743
ENSG00000260698	ENSG00000260698	-1.715414416	0.016586692	Normal vs Doxo_PDL1-neg	HSALNG0012195	integenic	Q50	hsa-miR-4505	Seasonal gut microbiome measurement,Glucagon measurement,Cognitive inhibition measurement,-	CNST	MCEE
ENSG00000224592	MIR3659HG	4.91395487	0.001493661	Normal vs Doxo_PDL1-neg	HSALNG0002689	integenic	Not conserved	NA	NA	UTP11	FGF7
ENSG00000272994	C2orf49-DT	-1.187110264	0.014578868	Normal vs Doxo_PDL1-neg	HSALNG0017574	integenic	Q50	NA	Gait measurement	TGFBRAP1	MAST3
ENSG00000291175	ENSG00000291175	-1.357749379	0.017078964	Normal vs Doxo_PDL1-neg	HSALNG0116884	integenic	Not conserved	NA	-	PLEKHM1	ENSG00000290474
ENSG00000251661	ENSG00000251661	1.883545615	0.024101218	Normal vs Doxo_PDL1-neg	HSALNG0142905	anti_sense	Not conserved	NA	-	IFITM1	PPIAP29
ENSG00000272168	CASC15	2.009986047	0.00015086	Normal vs Doxo_PDL1-neg	HSALNG0048556	integenic	Not conserved	NA	NA	HDGFL1	MACROD1
ENSG00000288781	ENSG00000288781	-1.823254522	0.00054581	Normal vs Doxo_PDL1-neg	HSALNG0036546	integenic	Not conserved	NA	Body mass index,Adolescent idiopathic scoliosis,-	ARSJ	ZCWPW2
ENSG00000253716	MINCR	1.151987939	0.017937092	Normal vs Doxo_PDL1-neg	HSALNG0069266	integenic	Not conserved	hsa-miR-4312,hsa-miR-4492	NA	TOP1MT	HSD11B1L
ENSG00000248323	LUCAT1	1.203420843	0.044196023	Normal vs Doxo_PDL1-neg	HSALNG0043427	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4270,hsa-miR-4290,hsa-miR-5006-5p,hsa-miR-6089	Melanoma,Cervical carcinoma,Hematocrit,Red blood cell density measurement,Erythrocyte count,Body height,Uric acid measurement; Cystatin c measurement,Lean body mass,Hip geometry,Colorectal health,Adolescent idiopathic scoliosis,Colorectal cancer,-	ARRDC3	MME
ENSG00000255121	CENATAC-DT	-1.587737728	0.003600103	Normal vs Doxo_PDL1-neg	HSALNG0087593	integenic	Not conserved	NA	-	RPS25	SMIM30
ENSG00000246273	SBF2-AS1	1.434928199	1.49e-05	Normal vs Doxo_PDL1-neg	HSALNG0082633	integenic	Not conserved	NA	Platelet count	SWAP70	HDAC2
ENSG00000174325	DIRC1	4.255559708	9.05e-05	Normal vs Doxo_PDL1-neg	HSALNG0021019	sense	Not conserved	NA	Uterine fibroid,Household income,Self reported educational attainment,Interleukin-1 beta measurement,White matter microstructure measurement,Pulse pressure measurement,-	COL5A2	ITM2B
ENSG00000261786	ENSG00000261786	-1.807420691	2.35e-08	Normal vs Doxo_PDL1-neg	HSALNG0025521	integenic	Q50	NA	Body mass index,Gastroesophageal reflux disease,Insomnia measurement,Coronary artery disease,Body height; Body mass index,-	TOPAZ1	MYCL
ENSG00000227354	RBM26-AS1	1.156361976	0.006724465	Normal vs Doxo_PDL1-neg	HSALNG0098147	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-4463	-	NDFIP2	GLI2
ENSG00000263327	TAPT1-AS1	1.606044809	0.002397165	Normal vs Doxo_PDL1-neg	HSALNG0033093	anti_sense	Q75	hsa-miR-4310,hsa-miR-6882-5p	Self reported educational attainment,Intelligence,Intelligence; Mathematical ability,Verbal-numerical reasoning measurement,Cognitive function measurement,Systemic juvenile idiopathic arthritis,Temporal horn of lateral ventricle volume measurement,Duchenne muscular dystrophy; Disease progression measurement,-	CD38	PIWIL2
ENSG00000229951	FOSL2-AS1	1.734365842	0.027280213	Normal vs Doxo_PDL1-neg	HSALNG0013864	anti_sense	Q75	NA	Psoriasis; Inflammatory bowel disease; Ulcerative colitis; Ankylosing spondylitis; Crohn's disease; Sclerosing cholangitis,Allergic rhinitis,Hair color,Triglyceride measurement,Hair colour measurement,Leukocyte count,-	TRMT61B	ENSG00000277999
ENSG00000287724	ENSG00000287724	-4.14854632	0.046296895	Normal vs Doxo_PDL1-neg	HSALNG0141769	anti_sense	Q90	hsa-miR-619-5p	-	LEXM	ENSG00000268333
ENSG00000265666	RARA-AS1	1.233873806	0.000918985	Normal vs Doxo_PDL1-neg	HSALNG0116345	anti_sense	Q90	hsa-miR-1237-5p,hsa-miR-6809-3p,hsa-miR-6861-3p	-	GJD3	MYH9
ENSG00000255182	ENSG00000255182	1.378551386	0.012820516	Normal vs Doxo_PDL1-neg	HSALNG0069435	anti_sense	Q75	hsa-miR-892b,hsa-miR-4488	-	RECQL4	PCSK7
ENSG00000235703	EOLA2-DT	1.13252498	0.035891496	Normal vs Doxo_PDL1-neg	HSALNG0140629	integenic	Q50	hsa-miR-4640-3p	NA	HSFX4	RASSF4
ENSG00000255920	CCND2-AS1	4.009078503	0.000140575	Normal vs Doxo_PDL1-neg	HSALNG0088703	anti_sense	Q90	hsa-miR-331-3p,hsa-miR-4292,hsa-miR-7108-3p	Colorectal cancer,Body height,Pulse pressure measurement,Waist circumference; Systolic blood pressure; Body height; Urate measurement; Serum alanine aminotransferase measurement; Drugs used in diabetes use measurement; Bilirubin measurement; Testosterone measurement; Total cholesterol measurement; Apolipoprotein b measurement; Appendicular lean mass; Uric acid measurement; Triglyceride measurement; Glucose measurement; Psoriasis; Sex hormone-binding globulin measurement; Cardiovascular disease; Hemoglobin a1 measurement; Total blood protein measurement; Serum albumin measurement; Pulse pressure measurement; Birth weight; Body mass index; Bmi-adjusted waist circumference; Heel bone mineral density; Low density lipoprotein cholesterol measurement; Hmg coa reductase inhibitor use measurement; Blood protein measurement; Body weight; Parental genotype effect measurement,Colorectal cancer; Lymphocyte count,Drugs used in diabetes use measurement,Colorectal cancer; Colorectal adenoma,-	FGF23	ISM1
ENSG00000279968	CCDC28A-AS1	1.778123047	0.009598923	Normal vs Doxo_PDL1-neg	HSALNG0053839	sense	Q75	NA	NA	NHSL1	ZNF875
ENSG00000255468	B4GAT1-DT	1.654624584	0.003265229	Normal vs Doxo_PDL1-neg	HSALNG0085006	anti_sense	Q75	hsa-miR-331-3p,hsa-miR-619-5p,hsa-miR-665,hsa-miR-4292,hsa-miR-4430,hsa-miR-6735-5p	Serum metabolite measurement,Testosterone measurement,Triglyceride measurement,Waist-hip ratio,-	TMEM151A	GLIPR1L2
ENSG00000231721	LINC-PINT	1.96968588	3.91e-14	Normal vs Doxo_PDL1-neg	HSALNG0150064	integenic	Q50	NA	NA	KLF14	ARMH4
ENSG00000290920	ENSG00000290920	-3.452613054	0.000106973	Normal vs Doxo_PDL1-neg	HSALNG0134394	integenic	Not conserved	hsa-miR-423-5p,hsa-miR-4492,hsa-miR-6813-5p,hsa-miR-6842-5p,hsa-miR-8077	-	IGLL1	ENSG00000288573
ENSG00000262075	DKFZP434A062	2.440750978	0.001553791	Normal vs Doxo_PDL1-neg	HSALNG0151013	integenic	Q50	hsa-miR-762,hsa-miR-4290,hsa-miR-4747-3p,hsa-miR-6783-3p	NA	CCDC187	DAXX
ENSG00000259663	ISL1-DT	1.489038329	0.023613145	Normal vs Doxo_PDL1-neg	HSALNG0041680	integenic	Q50	hsa-miR-3666	-	EMB	ZBTB42
ENSG00000266256	LINC00683	1.761163138	0.000279408	Normal vs Doxo_PDL1-neg	HSALNG0122578	integenic	Not conserved	hsa-miR-6746-3p	NA	ZNF236	PRKN
