Ensembl_ID	Gene_symbol	logFC	FDR	Comparison	LncBook ID	Type	Conservation	miRNA	GWAS	nearest PC	Top correlated gene
ENSG00000288956	ENSG00000288956	6.091112369	0.001218121	Normal vs Doxo-treated	NA	NA	NA	NA	NA	FNBP1	ENSG00000220702
ENSG00000289170	ENSG00000289170	7.613635425	0.002277782	Normal vs Doxo-treated	NA	NA	NA	NA	NA	DUSP1	RNU6ATAC
ENSG00000224965	KCNC4-DT	4.64584313	0.017386313	Normal vs Doxo-treated	HSALNG0005961	integenic	Q90	hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6132,hsa-miR-8072	Self reported educational attainment,-	ALX3	CACNA2D1-AS1
ENSG00000226985	LINC01203	6.306875636	0.00151464	Normal vs Doxo-treated	HSALNG0136702	anti_sense	Q75	hsa-miR-323b-5p,hsa-miR-4303,hsa-miR-3620-5p,hsa-miR-1268b,hsa-miR-1587,hsa-miR-499b-5p,hsa-miR-6089	Bipolar disorder	EGFL6	SMCR2
ENSG00000257474	ENSG00000257474	6.542776063	0.020156854	Normal vs Doxo-treated	HSALNG0092647	integenic	Not conserved	NA	Leukocyte count,-	SYT1	LINC02612
ENSG00000238279	ENSG00000238279	5.845122338	0.033273116	Normal vs Doxo-treated	HSALNG0007310	anti_sense	Q90	hsa-miR-4505	-	S100A1	KCTD5P1
ENSG00000272457	ENSG00000272457	4.586807675	0.01058666	Normal vs Doxo-treated	HSALNG0065335	intronic_antisense	Not conserved	NA	NA	ATP6V1H	MCCD1P2
ENSG00000244649	LINC02086	6.353755084	0.000801633	Normal vs Doxo-treated	HSALNG0117110	integenic	Not conserved	NA	Restless legs syndrome,Reading and spelling ability	PRAC2	MCCD1P2
ENSG00000232936	PANK1-AS1	4.359775812	0.016873974	Normal vs Doxo-treated	HSALNG0079589	anti_sense	Q90	hsa-miR-7108-3p	Red blood cell density measurement,-	KIF20B	ENSG00000224746
ENSG00000224875	EML4-AS1	5.95158528	0.021561955	Normal vs Doxo-treated	HSALNG0014464	anti_sense	Q75	NA	C-reactive protein measurement,-	COX7A2L	EML4-AS1
ENSG00000223770	CACNA2D1-AS1	6.268110339	0.010628379	Normal vs Doxo-treated	HSALNG0059245	anti_sense	Q75	hsa-miR-6763-5p,hsa-miR-7150,hsa-miR-8485	Sex hormone-binding globulin measurement,Gout,Sex hormone-binding globulin measurement; Endothelial growth factor measurement; Calcium measurement; Serum albumin measurement; Hepatocyte growth factor measurement,Transverse temporal cortex volume measurement,Blood protein measurement,Multiple myeloma,Cortical surface area measurement; White matter microstructure measurement,Educational attainment,Hepatocyte growth factor measurement,Headache,Sex hormone-binding globulin measurement; Serum albumin measurement,Total blood protein measurement,Testosterone measurement; Sex hormone-binding globulin measurement,Apolipoprotein b measurement,Asthma exacerbation measurement,Gestational age; Parental genotype effect measurement; Spontaneous preterm birth,-	CD36	KCNC4-DT
ENSG00000255537	ENSG00000255537	3.976971441	0.024570473	Normal vs Doxo-treated	NA	NA	NA	NA	NA	PKNOX2	PDK1-AS1
ENSG00000278330	ENSG00000278330	4.986850483	0.024181764	Normal vs Doxo-treated	HSALNG0122607	anti_sense	Not conserved	NA	-	GALR1	TGIF2P1
ENSG00000261573	ENSG00000261573	5.542088974	0.041828943	Normal vs Doxo-treated	HSALNG0009505	anti_sense	Q50	NA	Eosinophil percentage of leukocytes,Respiratory system disease,Lymphocyte count,Mean reticulocyte volume; Mean corpuscular volume,Aspartate aminotransferase measurement,Adult onset asthma,Platelet crit,-	ATP6V1G3	ENSG00000225513
ENSG00000268287	ENSG00000268287	6.196434808	0.013347198	Normal vs Doxo-treated	HSALNG0126947	anti_sense	Q75	NA	NA	CGB5	FAM225B
ENSG00000276462	LINC03025	6.356629142	0.043120483	Normal vs Doxo-treated	HSALNG0071581	integenic	Not conserved	NA	NA	FOXD4L6	TSBP1-AS1
ENSG00000246548	LINC02288	3.441332964	0.041267175	Normal vs Doxo-treated	HSALNG0102621	anti_sense	Q50	hsa-miR-615-5p,hsa-miR-4290,hsa-miR-1268b,hsa-miR-4467,hsa-miR-3960,hsa-miR-4685-3p,hsa-miR-6795-3p,hsa-miR-6838-5p	Response to anticonvulsant,Smoking status measurement; Smoking behaviour measurement,Triglyceride measurement,Feeling nervous measurement,Sleep quality; Mathematical ability,C-reactive protein measurement,Serum alanine aminotransferase measurement; Aspartate aminotransferase measurement,Fev/fec ratio; Systolic blood pressure,Serum alanine aminotransferase measurement,Body weight,Serum albumin measurement,Body mass index,Smoking status measurement,Attention deficit hyperactivity disorder; Antisocial behaviour measurement; Substance abuse,-,Body mass index; Aspartate aminotransferase measurement	CIPC	SATB2-AS1
ENSG00000274340	ENSG00000274340	4.481385477	0.019368742	Normal vs Doxo-treated	HSALNG0106426	integenic	Q50	NA	-	C2CD4B	ENSG00000226396
ENSG00000257453	PHLDA1-AS1	3.791785061	0.049426481	Normal vs Doxo-treated	NA	NA	NA	NA	NA	GLIPR1	ENSG00000226965
ENSG00000261730	FOXF2-DT	6.641606013	0.005561861	Normal vs Doxo-treated	HSALNG0047338	anti_sense	Q50	hsa-miR-17-3p,hsa-miR-619-5p,hsa-miR-3169,hsa-miR-4308,hsa-miR-4508,hsa-miR-4763-5p,hsa-miR-5587-3p,hsa-miR-6862-3p,hsa-miR-7843-3p	Soluble triggering receptor expressed on myeloid cells 2 measurement,Age at onset,Colorectal cancer; Colorectal health,Substance abuse,Sunburn,Hair colour measurement,Protein measurement,White matter hyperintensity measurement,Cutaneous melanoma,Mosquito bite reaction size measurement,Erythema nodosum,Adolescent idiopathic scoliosis,Heel bone mineral density,Neurofibrillary tangles measurement,Colorectal mucinous adenocarcinoma,Breast carcinoma,Pancreatic carcinoma,Stroke,Cholesteryl ester 20:5 measurement,Ischemic stroke; Stroke; Small vessel stroke,Non-lobar intracerebral hemorrhage,Balding measurement,Ischemic stroke,Testosterone measurement,Bipolar disorder; Unipolar depression; Seasonality measurement,Nevus count; Cutaneous melanoma,Forced expiratory volume; Response to bronchodilator,Response to anti-thyroid drug; Drug-induced agranulocytosis,-	GMDS	LINC02798
ENSG00000260231	KDM7A-DT	3.618683466	0.003251191	Normal vs Doxo-treated	HSALNG0061777	anti_sense	Q90	NA	NA	TBXAS1	IL21-AS1
ENSG00000233977	ENSG00000233977	4.793102733	0.010911209	Normal vs Doxo-treated	HSALNG0058196	anti_sense	Q75	NA	Eye colour measurement,-	LANCL2	ENSG00000227200
ENSG00000227640	SOX21-AS1	7.132119264	0.002896566	Normal vs Doxo-treated	HSALNG0098684	integenic	Not conserved	hsa-miR-1202	NA	GPR180	SOX21-AS1
ENSG00000287763	ENSG00000287763	4.533383557	0.004697842	Normal vs Doxo-treated	HSALNG0016630	integenic	Not conserved	hsa-miR-4428	-	PLGLB1	ENSG00000227704
ENSG00000228140	EFHD2-AS1	5.754458586	0.028051961	Normal vs Doxo-treated	HSALNG0001073	anti_sense	Q50	hsa-miR-8085	Alcoholic pancreatitis,-	CASP9	RPL21P90
ENSG00000250961	RMEL3	3.110864155	0.045631355	Normal vs Doxo-treated	HSALNG0148613	integenic	Not conserved	hsa-miR-6855-5p	-	GPBP1	ENSG00000229502
ENSG00000287475	ENSG00000287475	6.733228531	0.006454919	Normal vs Doxo-treated	HSALNG0142826	integenic	Not conserved	NA	Body mass index	GRID1	ENSG00000229502
ENSG00000260034	LCMT1-AS2	5.95437437	0.024697445	Normal vs Doxo-treated	HSALNG0110336	intronic_antisense	Not conserved	NA	NA	ZKSCAN2	ENSG00000229502
ENSG00000265313	LINC01476	6.123739455	0.02052731	Normal vs Doxo-treated	HSALNG0117770	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-6809-3p	Hba1c measurement; Platelet count; Platelet crit,Platelet count,Leukocyte count,Hba1c measurement; Mean corpuscular volume; Mean corpuscular hemoglobin concentration; Red blood cell distribution width,Hemoglobin a1 measurement,Lymphocyte count; Mean corpuscular hemoglobin concentration; Platelet count; Reticulocyte count; Reticulocyte measurement,Protein measurement,Hemoglobin measurement,Blood phosphate measurement,Interleukin-1 beta measurement,-	PTRH2	ENSG00000229832
ENSG00000279855	ENSG00000279855	6.01768893	0.033453669	Normal vs Doxo-treated	HSALNG0045406	anti_sense,intronic_antisense	Q90	hsa-miR-422a	-	DIAPH1	MTAPP2
ENSG00000244578	LINC01391	4.40910208	0.023928589	Normal vs Doxo-treated	HSALNG0029310	integenic	Q50	NA	-	FOXL2	LINC02926
ENSG00000230534	ENSG00000230534	5.744993783	0.046274661	Normal vs Doxo-treated	HSALNG0077266	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4312,hsa-miR-6785-5p	Beta-nerve growth factor measurement,-	CUL2	ENSG00000230534
ENSG00000260898	ADPGK-AS1	4.52712146	0.022080667	Normal vs Doxo-treated	HSALNG0107094	anti_sense	Q75	hsa-miR-484,hsa-miR-6089,hsa-miR-6848-5p,hsa-miR-8485	Urate measurement,Grip strength measurement,Body weight,Vital capacity,Body mass index,Body mass index; Visceral adipose tissue measurement,Triglyceride measurement; Body mass index,-	BBS4	LINC02541
ENSG00000235890	TSPEAR-AS1	3.342048515	0.047777353	Normal vs Doxo-treated	HSALNG0133548	anti_sense	Not conserved	NA	Balding measurement,Alopecia,-	LRRC3	LINC02015
ENSG00000267551	GNA15-DT	4.310314277	0.009778618	Normal vs Doxo-treated	NA	NA	NA	NA	NA	TLE5	OGFOD1P1
ENSG00000258088	ENSG00000258088	4.240716271	0.038435118	Normal vs Doxo-treated	HSALNG0092503	integenic	Q75	hsa-miR-4676-5p,hsa-miR-6870-3p,hsa-miR-7703	Daytime rest measurement,Polycystic ovary syndrome,Gut microbiome measurement,Age at menopause,Serum copper measurement,Cup-to-disc ratio measurement,Bmi-adjusted waist circumference,Age at onset,Sudden cardiac arrest,Atrial fibrillation,Thyroid peroxidase antibody measurement,Central nervous system cancer,Chronic mucus hypersecretion,Blood urea nitrogen measurement; Creatinine measurement; Glomerular filtration rate,Heart rate,Aortic stenosis; Aortic valve calcification,Systolic blood pressure; Alcohol drinking,Glioma; Central nervous system cancer,Creatinine measurement; Glomerular filtration rate,-	KRR1	ENSG00000231747
ENSG00000226935	LINC00161	8.032464595	9.74e-06	Normal vs Doxo-treated	HSALNG0132500	integenic	Not conserved	NA	NA	USP16	TMEM139-AS1
ENSG00000253628	ENSG00000253628	5.162019424	0.008904779	Normal vs Doxo-treated	HSALNG0046653	integenic	Q50	hsa-miR-4463,hsa-miR-4534,hsa-miR-5190	-	ERGIC1	ENSG00000231866
ENSG00000287512	ENSG00000287512	5.938633598	0.024774158	Normal vs Doxo-treated	HSALNG0035974	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-4447,hsa-miR-4534,hsa-miR-6089	Alcohol consumption measurement,Age at onset,-	METAP1	MMADHC-DT
ENSG00000287189	ENSG00000287189	6.116122076	0.013797184	Normal vs Doxo-treated	NA	NA	NA	NA	NA	CEP43	DEPDC1P2
ENSG00000254689	LINC02235	5.948964415	0.019388676	Normal vs Doxo-treated	HSALNG0066603	integenic	Not conserved	NA	Systolic blood pressure,-	CHMP4C	CYP2T1P
ENSG00000226051	ZNF503-AS1	5.545360529	0.047964439	Normal vs Doxo-treated	HSALNG0078947	integenic	Q75	hsa-miR-4430,hsa-miR-4685-3p,hsa-miR-6721-5p,hsa-miR-6779-3p,hsa-miR-6810-3p	Fev/fec ratio; Response to bronchodilator,-	VDAC2	EIF2AK3-DT
ENSG00000234203	ENSG00000234203	5.53626656	0.041414599	Normal vs Doxo-treated	HSALNG0114079	anti_sense	Q75	NA	-	ENO3	ENSG00000234203
ENSG00000258535	ENSG00000258535	6.850810812	0.004724544	Normal vs Doxo-treated	HSALNG0101253	integenic	Not conserved	hsa-miR-6089	Hippocampal atrophy,Thoracic aortic aneurysm,Bmi-adjusted waist-hip ratio,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Breast carcinoma,Fev/fec ratio; Response to bronchodilator,-	GNG2	PEF1-AS1
ENSG00000227431	CSE1L-DT	4.783458196	0.013616877	Normal vs Doxo-treated	HSALNG0130648	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-6089	Wellbeing measurement,-	STAU1	ENSG00000235837
ENSG00000231535	LINC00278	5.858845848	0.024285718	Normal vs Doxo-treated	HSALNG0140973	integenic	Not conserved	NA	NA	ZFY	MYCBP2-AS1
ENSG00000285966	ENSG00000285966	6.620278483	0.014470565	Normal vs Doxo-treated	HSALNG0102615	integenic	Q50	hsa-miR-1268b,hsa-miR-4463,hsa-miR-4667-3p	-	IRF2BPL	ENSG00000236114
ENSG00000224687	RASAL2-AS1	2.786093573	0.030547428	Normal vs Doxo-treated	HSALNG0008683	integenic	Q75	hsa-miR-525-3p,hsa-miR-524-3p,hsa-miR-550b-2-5p,hsa-miR-4488,hsa-miR-6509-3p	-	SEC16B	UBE2L5
ENSG00000270076	ENSG00000270076	5.207141241	0.003285157	Normal vs Doxo-treated	HSALNG0063424	anti_sense	Q90	hsa-miR-4474-3p,hsa-miR-5589-5p	Wellbeing measurement,Neuroticism measurement,White matter hyperintensity measurement; Hypertension,Diet measurement,Bone quantitative ultrasound measurement,Alkaline phosphatase measurement,Diet measurement; Mathematical ability,Heel bone mineral density,Bmi-adjusted waist circumference,Bmi-adjusted waist circumference; Bmi-adjusted waist-hip ratio,Risk-taking behaviour,Comparative body size at age 10, self-reported,-	MTMR9	ENSG00000236457
ENSG00000260000	ENSG00000260000	3.510381212	0.03152053	Normal vs Doxo-treated	HSALNG0052248	sense	Q50	hsa-miR-4482-5p	Bipolar disorder; Unipolar depression; Risky sexual behaviour measurement,Calcium measurement,Unipolar depression,Economic and social preference,Serum albumin measurement,Smoking initiation; Smoking status measurement,Stroke outcome severity measurement,Renal system measurement,Bmi-adjusted waist circumference,Coenzyme q10 measurement,-	GRIK2	EIF1AXP1
ENSG00000251249	ENSG00000251249	5.539155313	0.039932078	Normal vs Doxo-treated	HSALNG0037877	integenic	Q75	hsa-miR-6165	-	FHIP1A	RPL24P8
ENSG00000273084	ENSG00000273084	3.283158967	0.028108474	Normal vs Doxo-treated	HSALNG0055874	anti_sense	Q50	hsa-miR-326,hsa-miR-762,hsa-miR-3195,hsa-miR-4505,hsa-miR-4632-3p,hsa-miR-5787,hsa-miR-6803-5p	Pcsk9 protein measurement,-	SLC29A4	ENSG00000237234
ENSG00000225206	MIR137HG	2.683778107	0.031521259	Normal vs Doxo-treated	HSALNG0005434	sense	Q75	NA	Feeling nervous measurement,-	DPYD	ENSG00000237481
ENSG00000259341	ENSG00000259341	6.596953998	0.01287617	Normal vs Doxo-treated	HSALNG0108542	integenic	Q50	hsa-miR-4505,hsa-miR-1587	-	TTC23	ENSG00000237525
ENSG00000238273	ENSG00000238273	7.633747082	0.006095524	Normal vs Doxo-treated	HSALNG0017579	anti_sense	Not conserved	NA	Gait measurement,Body height,-	C2orf49	ENSG00000238273
ENSG00000287787	ENSG00000287787	3.312188161	0.048426836	Normal vs Doxo-treated	HSALNG0113198	sense	Not conserved	NA	Balding measurement,Alopecia,Systolic blood pressure,Body weight,Triglyceride measurement; Response to diuretic	GSE1	RPS19P3
ENSG00000285018	ENSG00000285018	4.639796763	0.021090826	Normal vs Doxo-treated	HSALNG0151156	anti_sense	Q75	hsa-miR-665,hsa-miR-3960	NA	EMD	HLA-DOB
ENSG00000289311	ENSG00000289311	4.539770163	0.016762958	Normal vs Doxo-treated	HSALNG0093966	anti_sense	Q75	hsa-miR-619-5p,hsa-miR-4753-3p	Diastolic blood pressure; Chronic obstructive pulmonary disease; Myeloid white cell count; Myocardial infarction; Esophageal carcinoma; Mean arterial pressure; Mean corpuscular volume,Erythrocyte count,Alpha globulin measurement,Intracranial volume measurement,Calcium measurement,Virologic response measurement; Response to efavirenz,-	ANAPC7	ENSG00000241180
ENSG00000229021	ENSG00000229021	10.53909207	6.3e-07	Normal vs Doxo-treated	HSALNG0007213	anti_sense	Not conserved	NA	Atopic eczema,Susceptibility to plantar warts measurement; Vitamin d measurement; Eczema	OAZ3	RPL14P3
ENSG00000268460	ENSG00000268460	6.803467841	0.005650655	Normal vs Doxo-treated	HSALNG0126655	integenic	Not conserved	hsa-miR-550a-5p,hsa-miR-550a-3-5p,hsa-miR-1207-3p,hsa-miR-4463	-	IGFL1	RN7SL745P
ENSG00000233695	GAS6-AS1	3.745700541	0.00479704	Normal vs Doxo-treated	HSALNG0099627	anti_sense	Not conserved	hsa-miR-6721-5p	NA	TMEM255B	RAB30-DT
ENSG00000253973	NRIP3-DT	6.584750637	0.005892139	Normal vs Doxo-treated	HSALNG0082587	anti_sense	Q90	hsa-miR-4268,hsa-miR-6769b-5p	White matter hyperintensity measurement,Colorectal health,Tonsillectomy risk measurement,Waist-hip ratio,Grip strength measurement,Brain volume measurement; Neuroimaging measurement,Covid-19; Pneumonia,-	AKIP1	LRP4-AS1
ENSG00000228035	NGF-AS1	6.521769644	0.006095524	Normal vs Doxo-treated	HSALNG0006270	anti_sense	Not conserved	NA	NA	TSHB	FAM174A-DT
ENSG00000227192	ENSG00000227192	4.808247776	0.027305565	Normal vs Doxo-treated	HSALNG0054006	anti_sense	Q75	NA	Sensory perception of sweet taste,Ovarian carcinoma,Age-related nuclear cataract,Hispanic or latin american,-	HIVEP2	ENSG00000248583
ENSG00000224939	LINC00184	6.840867178	0.003299329	Normal vs Doxo-treated	HSALNG0011620	integenic	Q50	hsa-miR-885-3p,hsa-miR-3620-5p,hsa-miR-4505,hsa-miR-1587,hsa-miR-6726-5p	Balding measurement,Red blood cell distribution width,Body height,Heel bone mineral density,Health study participation,Alkaline phosphatase measurement,Lymphocyte count,Reticulocyte count; Reticulocyte measurement; Red blood cell distribution width,Total cholesterol measurement; Apolipoprotein b measurement; Low density lipoprotein cholesterol measurement,Eye colour measurement,Cardiac arrhythmia,Reticulocyte measurement; Red blood cell distribution width,Leukocyte count,Apolipoprotein b measurement,-	COA6	HMGB1P21
ENSG00000253408	IKBKB-DT	3.845305521	0.032852218	Normal vs Doxo-treated	HSALNG0064876	integenic	Not conserved	hsa-miR-4447,hsa-miR-6089,hsa-miR-6802-5p,hsa-miR-6891-5p,hsa-miR-1273h-5p	Systemic lupus erythematosus,-	PLAT	MTND5P11
ENSG00000182366	FAM87A	7.28790535	0.001362991	Normal vs Doxo-treated	HSALNG0062877	integenic	Not conserved	hsa-miR-4253,hsa-miR-6720-5p	Nicotine dependence symptom count,-	TDRP	THBS4-AS1
ENSG00000259720	ENSG00000259720	5.656608771	0.03690938	Normal vs Doxo-treated	HSALNG0144346	integenic	Not conserved	hsa-miR-619-5p,hsa-miR-4430	NA	FAN1	RPEP1
ENSG00000289438	ENSG00000289438	5.26911263	0.005561861	Normal vs Doxo-treated	HSALNG0149817	anti_sense	Not conserved	NA	-	AKR1D1	GLUD1P3
ENSG00000251002	TRD-AS1	4.671780524	0.014243883	Normal vs Doxo-treated	HSALNG0099951	integenic	Not conserved	hsa-miR-4505	NA	DAD1	TRD-AS1
ENSG00000259083	PNN-AS1	6.723166038	0.016469345	Normal vs Doxo-treated	HSALNG0100769	anti_sense	Q50	hsa-miR-6760-5p	-	TRAPPC6B	NIPAL4-DT
ENSG00000245293	CYP2U1-AS1	3.658588083	0.032196047	Normal vs Doxo-treated	HSALNG0036264	anti_sense	Q50	hsa-miR-619-5p,hsa-miR-874-5p,hsa-miR-548l,hsa-miR-4328,hsa-miR-10392-3p	Monoclonal gammopathy,Protein measurement,Glycine measurement,-	LEF1	NRBF2P6
ENSG00000289319	ENSG00000289319	4.096370754	0.045668972	Normal vs Doxo-treated	HSALNG0091973	anti_sense	Q90	hsa-miR-619-5p,hsa-miR-6791-3p	Hippocampal volume,Brain volume measurement,Sex interaction measurement; Bmi-adjusted waist-hip ratio,-	WIF1	PPIAP11
ENSG00000278041	ENSG00000278041	7.096924565	0.000146376	Normal vs Doxo-treated	HSALNG0129112	integenic	Not conserved	NA	Bone mineral content measurement	NKX2-2	ENSG00000251689
ENSG00000250497	ENSG00000250497	6.679917532	0.008210622	Normal vs Doxo-treated	HSALNG0033009	integenic	Q50	hsa-miR-181d-3p,hsa-miR-3158-3p,hsa-miR-3960,hsa-miR-5047	Facial morphology measurement,Erythrocyte count,-	BOD1L1	RNU6-1016P
ENSG00000233930	KRTAP5-AS1	5.861720228	0.028051961	Normal vs Doxo-treated	HSALNG0082122	overlap_antisense,anti_sense	Q75	hsa-miR-326,hsa-miR-4447,hsa-miR-6836-5p	Diverticular disease,Brain volume measurement,Brain volume measurement; Neuroimaging measurement,-	KRTAP5-5	LINC01170
ENSG00000235010	JAKMIP3-AS1	10.6194714	3.7e-05	Normal vs Doxo-treated	HSALNG0081756	anti_sense	Q50	hsa-miR-3178,hsa-miR-4286,hsa-miR-6784-5p,hsa-miR-6873-3p	Body mass index,-	STK32C	ENSG00000253825
ENSG00000286536	ENSG00000286536	5.542090874	0.041828943	Normal vs Doxo-treated	HSALNG0073437	integenic	Not conserved	NA	-	ABCA1	ENSG00000253965
ENSG00000227115	LINC01630	4.008778529	0.046274661	Normal vs Doxo-treated	HSALNG0121579	integenic	Q50	hsa-miR-4492,hsa-miR-4505	Apolipoprotein a 1 measurement,Calcium channel blocker use measurement,Platelet count,Platelet crit,Balding measurement,Myopia,Outer ear morphology trait; Folding of antihelix,Birth weight,Protein measurement,Sweet liking measurement,Plasma betaine measurement,Hypermetropia; Myopia,Response to beta blocker; Heart rate,Squamous cell lung carcinoma; Family history of lung cancer,-	SMAD4	ENSG00000253965
ENSG00000254038	ENSG00000254038	6.410282467	0.012340518	Normal vs Doxo-treated	HSALNG0064547	integenic	Q90	hsa-miR-4708-3p	Bipolar disorder,Insulin resistance,Breast carcinoma,Transferrin saturation measurement,-	BRF2	ENSG00000254038
ENSG00000254186	ENSG00000254186	4.255008077	0.03222706	Normal vs Doxo-treated	HSALNG0046316	integenic	Not conserved	NA	NA	NUDCD2	ENSG00000254186
ENSG00000288787	ENSG00000288787	8.157818684	0.000979152	Normal vs Doxo-treated	HSALNG0029909	integenic	Q50	hsa-miR-619-5p,hsa-miR-3162-3p,hsa-miR-6767-3p,hsa-miR-7976	Metabolically healthy obesity,Response to antineoplastic agent,Interleukin-6 measurement,Lysophosphatidylcholine 20:5 measurement,-	DHX36	ENSG00000254433
ENSG00000286672	ENSG00000286672	6.584751107	0.005893596	Normal vs Doxo-treated	HSALNG0149417	anti_sense	Not conserved	NA	NA	TMEM217	PABPC4L
ENSG00000233860	SHROOM3-AS1	6.031374223	0.015827865	Normal vs Doxo-treated	HSALNG0035321	anti_sense	Not conserved	NA	NA	SOWAHB	MAGEL2
ENSG00000269976	ENSG00000269976	6.952816949	0.024285718	Normal vs Doxo-treated	HSALNG0013447	intronic_sense	Q50	NA	-	HS1BP3	RSF1-IT2
ENSG00000245648	KLRK1-AS1	4.698187809	0.010088558	Normal vs Doxo-treated	HSALNG0089224	anti_sense	Q50	NA	Maximal oxygen uptake measurement,Nkg2-d type ii integral membrane protein measurement,-	KLRD1	ENSG00000255629
ENSG00000286655	ENSG00000286655	6.685628076	0.005561861	Normal vs Doxo-treated	HSALNG0009000	anti_sense	Q50	NA	Bmi-adjusted waist circumference; Bmi-adjusted hip circumference,High density lipoprotein cholesterol measurement,Adolescent idiopathic scoliosis,Bmi-adjusted hip circumference,Bmi-adjusted waist circumference,-	COLGALT2	ENSG00000255921
ENSG00000229140	CCDC26	3.837245624	0.043120483	Normal vs Doxo-treated	HSALNG0068551	integenic	Q50	hsa-miR-575,hsa-miR-619-5p,hsa-miR-885-3p,hsa-miR-4287,hsa-miR-4328,hsa-miR-3677-3p,hsa-miR-6809-3p,hsa-miR-6873-3p,hsa-miR-6892-3p,hsa-miR-8485	Dna methylation,Eczema,Balding measurement,Heel bone mineral density,Lip morphology measurement,Facial morphology measurement,Unipolar depression,Creatinine measurement,Cleft lip; Oral cleft; Cleft palate,Myeloid white cell count,Cleft lip; Progranulin measurement,Cortical surface area measurement; Cortical thickness,Alkaline phosphatase measurement,Cleft lip; Neuroimaging measurement; Heel bone mineral density; Blood phosphate measurement; Cleft palate; Brain measurement,Cleft lip; Oral cleft,Lung adenocarcinoma,Leukocyte count,Neutrophil count,Cleft lip,Eosinophil count,Vital capacity,Self reported educational attainment,Forced expiratory volume,Mathematical ability,Fev/fec ratio,Acute lymphoblastic leukemia,Body height,Monocyte count,Monocyte percentage of leukocytes,B-cell acute lymphoblastic leukemia,Gut microbiome measurement,Creatinine measurement; Glomerular filtration rate,Nicotine dependence,Glioma,Central nervous system cancer,Hypospadias,Urate measurement,Lateral occipital cortex volume measurement,Uterine fibroid,Platelet count; Platelet crit,Indole-3-propionate measurement,Bullous pemphigoid,Cortical surface area measurement,Mitochondrial dna measurement,Inflammatory bowel disease; Mean corpuscular hemoglobin concentration; Mean corpuscular hemoglobin; Monocyte count; Mean corpuscular volume,Leukocyte count; Monocyte count,Mean corpuscular volume; Mean corpuscular hemoglobin; Erythrocyte count,Eosinophil count; Monocyte count; Basophil count; Eosinophil percentage of leukocytes,Eosinophil count; Eosinophil percentage of granulocytes; Eosinophil percentage of leukocytes,Neutrophil-to-lymphocyte ratio,Cortical thickness,Leukocyte count; Neutrophil count; Myeloid white cell count,Neutrophil percentage of leukocytes; Mean corpuscular hemoglobin,Mosaic loss of chromosome y measurement,Resistin measurement; Myeloperoxidase measurement,Lymphocyte percentage of leukocytes; Neutrophil count,Eosinophil percentage of leukocytes; Eosinophil percentage of granulocytes,Leukocyte count; Neutrophil count; Monocyte count,Neutrophil percentage of granulocytes; Neutrophil percentage of leukocytes,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes,Inflammatory bowel disease; Ulcerative colitis; Monocyte count; Monocyte:lymphocyte ratio; Mean corpuscular volume; Red blood cell density measurement; Erythrocyte count,Adolescent idiopathic scoliosis,Monocyte count; Mean corpuscular hemoglobin concentration; Erythrocyte count,Neutrophil count; Basophil count; Leukocyte count; Eosinophil count; Granulocyte count,Mean corpuscular volume; Mean corpuscular hemoglobin; Monocyte count,Erythrocyte count,Leukocyte count; Lymphocyte percentage of leukocytes; Neutrophil count; Myeloid white cell count,Red blood cell density measurement,Mean reticulocyte volume,Neutrophil percentage of leukocytes,Basophil percentage of granulocytes; Educational attainment; Basophil count; Basophil percentage of leukocytes,Granulocyte percentage of myeloid white cells,Eye color,Monocyte percentage of leukocytes; Monocyte count,Neuroimaging measurement; Glioblastoma multiforme; Glioma; White matter microstructure measurement; Brain volume measurement; Age at onset; Central nervous system cancer,Platelet count,Basophil count,Retinopathy,Granulocyte percentage of myeloid white cells; Monocyte percentage of leukocytes; Monocyte count,Leukocyte count; Lymphocyte percentage of leukocytes; Myeloid white cell count,Basophil count; Eosinophil percentage of leukocytes,Platelet crit,Eosinophil count; Eosinophil percentage of leukocytes,Response to methotrexate; Juvenile idiopathic arthritis,Cleft lip; Cleft palate,Unipolar depression; Endometriosis,Brain volume measurement; Neuroimaging measurement; Brain measurement,-	GSDMC	ENSG00000257522
ENSG00000257859	CASC18	4.940350775	0.009201077	Normal vs Doxo-treated	HSALNG0093717	integenic	Q75	hsa-miR-3679-3p,hsa-miR-6801-3p	NA	C12orf75	CASC18
ENSG00000248587	GDNF-AS1	3.747264357	0.040992528	Normal vs Doxo-treated	HSALNG0041260	integenic	Q75	NA	NA	WDR70	ENSG00000258559
ENSG00000230805	ENSG00000230805	5.653658587	0.033453669	Normal vs Doxo-treated	HSALNG0103806	integenic	Q50	hsa-miR-4447,hsa-miR-4472,hsa-miR-4486,hsa-miR-4505,hsa-miR-4508,hsa-miR-1295b-5p	Astigmatism; Body mass index,Self reported educational attainment; Body mass index,Mathematical ability,-	RTL1	ENSG00000259407
