"Ensembl_ID" "Gene_symbol" "Biotype" "ctrl_1" "ctrl_2" "Doxo1" "Doxo2"
"ENSG00000253203" "GUSBP3" NA 0 0 0 0
"ENSG00000253204" "ENSG00000253204" NA 0.053190176 0.052445762 0.072457434 0.046312906
"ENSG00000253205" "ENSG00000253205" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000253206" "ENSG00000253206" "lncRNA" 0 0 0 0
"ENSG00000253207" "ENSG00000253207" "lncRNA" 0 0 0 0
"ENSG00000253208" "PSME2P5" NA 0 0 0 0
"ENSG00000253209" "IGHV3-65" NA 0 0 0 0
"ENSG00000253210" "DENND3-AS1" "lncRNA" 2.101011945 1.756933016 2.849992402 4.237630858
"ENSG00000253213" "USP12P1" NA 0.053190176 0.078668643 0.048304956 0.023156453
"ENSG00000253214" "ENSG00000253214" "lncRNA" 0 0.078668643 0.096609912 0.092625811
"ENSG00000253215" "ENSG00000253215" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253216" "ENSG00000253216" NA 0 0 0 0
"ENSG00000253217" "ENSG00000253217" "lncRNA" 0.053190176 0 0.265677258 0.092625811
"ENSG00000253218" "KLF3P1" NA 0.026595088 0 0.048304956 0.046312906
"ENSG00000253219" "KRT18P41" NA 0.026595088 0 0 0
"ENSG00000253220" "ENSG00000253220" "lncRNA" 0 0 0 0
"ENSG00000253223" "ENSG00000253223" NA 0.13297544 0.052445762 0.048304956 0.023156453
"ENSG00000253224" "PGAM5P1" NA 0 0 0 0
"ENSG00000253225" "ENSG00000253225" NA 0 0 0 0
"ENSG00000253226" "HAUS1P3" NA 0 0 0 0
"ENSG00000253227" "ENSG00000253227" "lncRNA" 0.026595088 0.236005928 0.12076239 1.08835328
"ENSG00000253228" "NRBF2P4" NA 0.053190176 0.026222881 0.048304956 0.046312906
"ENSG00000253229" "HIGD1AP6" NA 0 0 0 0
"ENSG00000253230" "MIR124-1HG" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253231" "COX6CP8" NA 0 0 0 0
"ENSG00000253232" "ENSG00000253232" NA 0 0.026222881 0 0
"ENSG00000253233" "ENSG00000253233" NA 0 0 0 0
"ENSG00000253234" "IGLV2-5" NA 0 0 0 0
"ENSG00000253235" "ENSG00000253235" "lncRNA" 0 0 0 0
"ENSG00000253236" "LINC02143" "lncRNA" 0 0 0 0
"ENSG00000253237" "ENSG00000253237" NA 0 0 0 0
"ENSG00000253238" "ENSG00000253238" "lncRNA" 0 0 0.024152478 0.046312906
"ENSG00000253239" "IGLVI-70" NA 0 0 0.048304956 0
"ENSG00000253240" "IGHV3-36" NA 0 0 0 0
"ENSG00000253241" "IGHV3-50" NA 0 0 0 0
"ENSG00000253242" "IGLVIV-64" NA 0 0 0.024152478 0
"ENSG00000253244" "ENSG00000253244" "lncRNA" 0 0 0 0
"ENSG00000253245" "MTND1P36" NA 0 0 0 0
"ENSG00000253247" "IGHV3-76" NA 0 0 0 0
"ENSG00000253250" "C8orf88" "Protein_Coding" 10.31889411 5.716588022 7.342353306 3.195590483
"ENSG00000253251" "SHLD3" "Protein_Coding" 1.64889545 1.180029638 1.956350716 1.50516943
"ENSG00000253252" "ENSG00000253252" "lncRNA" 0 0 0 0
"ENSG00000253256" "ENSG00000253256" "lncRNA" 0.026595088 0.078668643 0.096609912 0.393659697
"ENSG00000253257" "MTND4P7" NA 0 0 0 0
"ENSG00000253258" "FAM83A-AS2" "lncRNA" 0 0 0 0.023156453
"ENSG00000253259" "ENSG00000253259" "lncRNA" 0 0 0 0
"ENSG00000253260" "ENSG00000253260" "lncRNA" 0 0 0 0
"ENSG00000253261" "ENSG00000253261" NA 0 0 0 0
"ENSG00000253262" "ENSG00000253262" NA 0 0 0 0
"ENSG00000253263" "ENSG00000253263" "lncRNA" 0.026595088 0.026222881 0 0.023156453
"ENSG00000253265" "IGKV2-14" NA 0 0 0 0
"ENSG00000253266" "ENSG00000253266" "lncRNA" 0.026595088 0 0.024152478 0.115782264
"ENSG00000253267" "DLGAP2-AS1" "lncRNA" 0 0 0 0
"ENSG00000253269" "ENSG00000253269" "lncRNA" 0 0 0 0
"ENSG00000253270" "ENSG00000253270" "lncRNA" 0.026595088 0 0.434744604 0.347346792
"ENSG00000253271" "ENSG00000253271" NA 0 0 0 0
"ENSG00000253273" "ENSG00000253273" NA 0 0 0 0
"ENSG00000253274" "IGHV1-67" NA 0 0 0 0
"ENSG00000253275" "ENSG00000253275" "lncRNA" 0 0 0 0
"ENSG00000253276" "CCDC71L" "Protein_Coding" 56.16882566 32.17547478 46.30030029 66.3432372
"ENSG00000253278" "IGKV2-10" NA 0 0 0 0
"ENSG00000253279" "LINC02209" "lncRNA" 0 0 0 0.023156453
"ENSG00000253280" "ENSG00000253280" "lncRNA" 0 0 0 0
"ENSG00000253281" "ENSG00000253281" "lncRNA" 0 0 0.048304956 0
"ENSG00000253282" "ENSG00000253282" "lncRNA" 0 0.052445762 0.144914868 0.41681615
"ENSG00000253283" "ENSG00000253283" NA 0 0 0 0
"ENSG00000253284" "ENSG00000253284" "lncRNA" 0 0.026222881 0.048304956 0.231564528
"ENSG00000253286" "ENSG00000253286" "lncRNA" 0.026595088 0 0.096609912 0.069469358
"ENSG00000253287" "ENSG00000253287" "lncRNA" 0 0 0 0
"ENSG00000253288" "ENSG00000253288" "lncRNA" 0 0 0.072457434 0.023156453
"ENSG00000253290" "ENSG00000253290" NA 0 0 0 0
"ENSG00000253291" "TRBV7-7" NA 0 0 0 0
"ENSG00000253292" "MIOXP1" NA 0 0 0 0
"ENSG00000253293" "HOXA10" "Protein_Coding" 0 0.052445762 0.144914868 2.153550108
"ENSG00000253294" "IGHVII-40-1" NA 0 0 0 0
"ENSG00000253295" "ENSG00000253295" "lncRNA" 0 0 0 0
"ENSG00000253297" "ENSG00000253297" "lncRNA" 0 0 0 0
"ENSG00000253298" "LINC01845" "lncRNA" 0 0 0 0
"ENSG00000253299" "UFM1P3" NA 0 0 0 0
"ENSG00000253300" "ENSG00000253300" "lncRNA" 0 0 0.024152478 0
"ENSG00000253301" "LINC01606" "lncRNA" 0 0 0.072457434 0.046312906
"ENSG00000253302" "STAU2-AS1" "lncRNA" 0 0 0.169067346 0.092625811
"ENSG00000253303" "IGHVIII-82" NA 0 0 0 0
"ENSG00000253304" "TMEM200B" "Protein_Coding" 6.276440746 3.644980436 11.47242704 18.61778803
"ENSG00000253305" "PCDHGB6" "Protein_Coding" 1.914846329 1.494704208 1.424996201 1.644108147
"ENSG00000253307" "ENSG00000253307" "lncRNA" 0 0.052445762 0 0.023156453
"ENSG00000253308" "ENSG00000253308" "lncRNA" 0 0 0 0.023156453
"ENSG00000253309" "SERPINE3" "Protein_Coding" 0.079785264 0.026222881 0.024152478 0.046312906
"ENSG00000253310" "IGHVIII-76-1" NA 0 0 0 0
"ENSG00000253311" "LINC01847" "lncRNA" 0 0 0.169067346 0.092625811
"ENSG00000253312" "ENSG00000253312" NA 0 0 0 0
"ENSG00000253313" "C1orf210" "Protein_Coding" 0 0 0.048304956 0
"ENSG00000253314" "LINC00293" "lncRNA" 0 0 0 0.046312906
"ENSG00000253315" "LINC01932" "lncRNA" 0 0 0.072457434 0.069469358
"ENSG00000253317" "ENSG00000253317" "lncRNA" 0.026595088 0 0 0
"ENSG00000253318" "TMCC1P1" NA 0 0 0 0
"ENSG00000253319" "ENSG00000253319" NA 0 0 0 0
"ENSG00000253320" "MAILR" "lncRNA" 1.063803516 0.576903378 2.101265584 2.176706561
"ENSG00000253321" "ENSG00000253321" "lncRNA" 0 0 0.096609912 0.046312906
"ENSG00000253322" "ENSG00000253322" "lncRNA" 0 0 0.024152478 0
"ENSG00000253325" "IGHV7-34-1" NA 0 0 0 0
"ENSG00000253326" "ENSG00000253326" NA 0 0.026222881 0.024152478 0.069469358
"ENSG00000253327" "RAD21-AS1" "lncRNA" 0.239355791 0.183560166 0.144914868 0.370503244
"ENSG00000253328" "SUMO2P19" NA 0 0 0.024152478 0
"ENSG00000253329" "IGLV3-30" NA 0 0 0 0
"ENSG00000253330" "ENSG00000253330" NA 0.585091934 0.104891523 0.289829736 0.277877433
"ENSG00000253331" "ENSG00000253331" "lncRNA" 0 0 0.048304956 0
"ENSG00000253332" "RPL7AP80" NA 0.026595088 0 0 0
"ENSG00000253333" "ENSG00000253333" NA 0 0.026222881 0 0
"ENSG00000253334" "ENSG00000253334" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253335" "ENSG00000253335" "lncRNA" 0 0 0.072457434 0
"ENSG00000253336" "ENSG00000253336" NA 0.053190176 0.078668643 0.048304956 0.046312906
"ENSG00000253338" "IGLV3-29" NA 0 0 0 0
"ENSG00000253339" "ENSG00000253339" "lncRNA" 0 0 0 0
"ENSG00000253340" "ENSG00000253340" NA 0 0 0 0
"ENSG00000253341" "PCBP2P2" NA 4.680735472 4.195660934 3.236432049 3.380842105
"ENSG00000253342" "ENSG00000253342" "lncRNA" 0 0 0 0.023156453
"ENSG00000253343" "ENSG00000253343" "lncRNA" 0 0 0.024152478 0
"ENSG00000253344" "ENSG00000253344" "lncRNA" 0 0 0 0
"ENSG00000253345" "IGHVII-22-1" NA 0 0 0 0
"ENSG00000253346" "ENSG00000253346" NA 0.026595088 0.026222881 0 0.023156453
"ENSG00000253347" "ENSG00000253347" "lncRNA" 0.026595088 0.131114404 0.096609912 0.138938717
"ENSG00000253348" "ENSG00000253348" "lncRNA" 0 0 0 0
"ENSG00000253349" "COX6B1P6" NA 0 0 0 0
"ENSG00000253351" "LINC01298" "lncRNA" 0 0 0 0
"ENSG00000253352" "TUG1" "Protein_Coding" 179.8359844 172.0220983 192.1571148 192.5690613
"ENSG00000253354" "ENSG00000253354" "lncRNA" 0 0 0 0
"ENSG00000253355" "ENSG00000253355" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000253356" "ENSG00000253356" "lncRNA" 0.026595088 0.026222881 0.048304956 0.069469358
"ENSG00000253357" "ENSG00000253357" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253358" "ENSG00000253358" "lncRNA" 0 0.026222881 0.024152478 0.023156453
"ENSG00000253359" "IGHV3-37" NA 0 0 0 0
"ENSG00000253361" "ENSG00000253361" "lncRNA" 0 0.026222881 0.024152478 0
"ENSG00000253362" "ENSG00000253362" NA 0 0 0 0
"ENSG00000253363" "ENSG00000253363" "lncRNA" 0 0 0.024152478 0
"ENSG00000253364" "COPDA1" "lncRNA" 0 0 0 0
"ENSG00000253365" "IGKV1D-22" NA 0 0 0 0
"ENSG00000253366" "GUSBP16" NA 0 0 0 0
"ENSG00000253367" "IGHVIII-25-1" NA 0 0 0 0
"ENSG00000253368" "TRNP1" "Protein_Coding" 139.0125245 451.0859961 99.58066671 149.1507123
"ENSG00000253369" "ENSG00000253369" "lncRNA" 0 0.052445762 0.024152478 0.046312906
"ENSG00000253370" "ENSG00000253370" NA 0 0 0 0
"ENSG00000253372" "ENSG00000253372" "lncRNA" 0 0 0.024152478 0
"ENSG00000253373" "ENSG00000253373" "lncRNA" 0 0 0 0
"ENSG00000253374" "ENSG00000253374" "lncRNA" 0 0 0 0
"ENSG00000253376" "ENSG00000253376" "lncRNA" 0 0 0 0.023156453
"ENSG00000253377" "ENSG00000253377" "lncRNA" 0 0 0.072457434 0.046312906
"ENSG00000253380" "ENSG00000253380" "lncRNA" 0 0 0 0
"ENSG00000253381" "ENSG00000253381" "lncRNA" 0 0 0 0
"ENSG00000253382" "POU5F1P2" NA 0 0 0 0
"ENSG00000253383" "ENSG00000253383" NA 0 0 0 0
"ENSG00000253384" "ENSG00000253384" NA 0 0.026222881 0.048304956 0
"ENSG00000253385" "ENSG00000253385" "lncRNA" 0 0 0.024152478 0
"ENSG00000253386" "IGHVII-49-1" NA 0 0 0 0.023156453
"ENSG00000253387" "IGHVIII-5-1" NA 0 0 0 0
"ENSG00000253388" "ENSG00000253388" "lncRNA" 0 0 0 0
"ENSG00000253389" "ENSG00000253389" "lncRNA" 0 0 0.024152478 0
"ENSG00000253390" "ENTPD4-DT" "lncRNA" 0.159570527 0.131114404 0.048304956 0.301033886
"ENSG00000253391" "ENSG00000253391" NA 0 0 0 0
"ENSG00000253392" "ENSG00000253392" "lncRNA" 0.319141055 0.288451689 0.265677258 0.231564528
"ENSG00000253393" "RANP9" NA 0 0 0 0
"ENSG00000253394" "LINC00534" "lncRNA" 0 0 0.12076239 0.162095169
"ENSG00000253395" "LINC03044" "lncRNA" 0 0 0.072457434 0.115782264
"ENSG00000253396" "ENSG00000253396" "lncRNA" 0 0 0.024152478 0
"ENSG00000253397" "ENSG00000253397" "lncRNA" 0 0 0 0
"ENSG00000253398" "ENSG00000253398" "lncRNA" 0 0 0 0
"ENSG00000253399" "ENSG00000253399" "lncRNA" 0.026595088 0 0.024152478 0
"ENSG00000253400" "ENSG00000253400" "lncRNA" 0 0 0 0
"ENSG00000253401" "VTA1P2" NA 0 0 0 0
"ENSG00000253403" "ENSG00000253403" "lncRNA" 0 0 0 0
"ENSG00000253404" "CTNNA1-AS1" "lncRNA" 0.106380352 0.183560166 0.386439648 0.532598414
"ENSG00000253405" "EVX1-AS" "lncRNA" 0 0 0 0
"ENSG00000253406" "ENSG00000253406" "lncRNA" 0.026595088 0.104891523 0.048304956 0.069469358
"ENSG00000253407" "ENSG00000253407" "lncRNA" 0 0 0 0
"ENSG00000253408" "IKBKB-DT" "lncRNA" 0.106380352 0.052445762 0.579659472 1.783046864
"ENSG00000253409" "TRBV7-4" NA 0 0 0.024152478 0
"ENSG00000253410" "ENSG00000253410" NA 0 0 0 0
"ENSG00000253412" "IGHVIII-13-1" NA 0 0 0 0
"ENSG00000253413" "ENSG00000253413" NA 0 0 0 0
"ENSG00000253414" "LINC01605" "lncRNA" 0 0.393343213 0.072457434 0.162095169
"ENSG00000253415" "ENSG00000253415" NA 0 0 0 0
"ENSG00000253416" "ENSG00000253416" "lncRNA" 0 0 0 0
"ENSG00000253417" "LINC02159" "lncRNA" 0 0 0.048304956 0
"ENSG00000253418" "SNX18P27" NA 0 0 0 0
"ENSG00000253420" "ENSG00000253420" "lncRNA" 0 0 0.048304956 0
"ENSG00000253421" "ZNHIT1P1" NA 0 0 0 0
"ENSG00000253422" "ENSG00000253422" NA 0 0 0 0
"ENSG00000253423" "ENSG00000253423" NA 0 0 0 0
"ENSG00000253424" "ENSG00000253424" "lncRNA" 0 0 0 0
"ENSG00000253425" "HSPA8P13" NA 0 0 0 0
"ENSG00000253427" "ENSG00000253427" "lncRNA" 0 0 0 0
"ENSG00000253428" "LINC01942" "lncRNA" 0 0 0 0
"ENSG00000253429" "ENSG00000253429" NA 0 0 0 0
"ENSG00000253430" "ENSG00000253430" "lncRNA" 0.053190176 0.026222881 0 0
"ENSG00000253431" "SRPK2P" NA 0.13297544 0.157337285 0.024152478 0.023156453
"ENSG00000253432" "ENSG00000253432" "lncRNA" 0 0 0 0
"ENSG00000253433" "NCRNA00250" "lncRNA" 0 0 0 0.023156453
"ENSG00000253434" "LINC02237" "lncRNA" 0 0 0 0
"ENSG00000253435" "IGKV2-4" NA 0 0 0 0
"ENSG00000253437" "RNU6-988P" NA 0 0 0.024152478 0
"ENSG00000253438" "PCAT1" "lncRNA" 0 0 0.627964427 1.366230714
"ENSG00000253439" "CDC42P5" NA 0 0 0 0
"ENSG00000253440" "IGHV3-33-2" NA 0 0 0 0
"ENSG00000253441" "IGHV3-25" NA 0 0 0 0
"ENSG00000253444" "ENSG00000253444" "lncRNA" 0 0 0 0
"ENSG00000253445" "ENSG00000253445" "lncRNA" 0 0 0 0
"ENSG00000253447" "ENSG00000253447" "lncRNA" 0 0 0.048304956 0
"ENSG00000253448" "IGLV3-6" NA 0 0 0 0
"ENSG00000253449" "ENSG00000253449" "lncRNA" 0 0 0 0
"ENSG00000253451" "IGLV2-28" NA 0 0 0 0
"ENSG00000253452" "ENSG00000253452" "lncRNA" 0 0 0.024152478 0.069469358
"ENSG00000253454" "NDUFA5P2" NA 0 0 0 0
"ENSG00000253455" "ENSG00000253455" "lncRNA" 0.026595088 0.183560166 0.12076239 1.08835328
"ENSG00000253456" "ENSG00000253456" "lncRNA" 0 0 0 0
"ENSG00000253457" "SMIM18" "Protein_Coding" 0 0 0.217372302 0.115782264
"ENSG00000253458" "IGHVII-15-1" NA 0 0 0 0
"ENSG00000253460" "IGKV2OR22-3" NA 0 0 0 0
"ENSG00000253461" "IGKV1-35" NA 0 0 0 0
"ENSG00000253462" "IGHVIII-26-1" NA 0 0 0 0
"ENSG00000253463" "HMGB1P19" NA 0 0 0 0.023156453
"ENSG00000253465" "IGHVIV-44-1" NA 0 0 0 0
"ENSG00000253467" "IGHV7-40" NA 0 0 0 0
"ENSG00000253468" "ENSG00000253468" NA 0.026595088 0 0.024152478 0
"ENSG00000253469" "ENSG00000253469" "lncRNA" 0 0 0 0
"ENSG00000253470" "ENSG00000253470" "lncRNA" 0 0 0 0
"ENSG00000253471" "ENSG00000253471" "lncRNA" 0 0 0 0
"ENSG00000253472" "ENSG00000253472" NA 0 0 0 0
"ENSG00000253474" "ENSG00000253474" "lncRNA" 0 0 0 0
"ENSG00000253475" "ENSG00000253475" "lncRNA" 0 0 0 0.023156453
"ENSG00000253476" "ENSG00000253476" "lncRNA" 0.13297544 0.236005928 0.338134692 0.231564528
"ENSG00000253477" "ENSG00000253477" "lncRNA" 0.026595088 0 0.024152478 0.023156453
"ENSG00000253479" "LINC01603" "lncRNA" 0.026595088 0.052445762 0.12076239 0.254720981
"ENSG00000253480" "ENSG00000253480" NA 0.053190176 0 0 0
"ENSG00000253481" "IGKV1OR22-1" NA 0 0 0 0
"ENSG00000253482" "IGHVII-26-2" NA 0 0 0 0
"ENSG00000253483" "ENSG00000253483" NA 0 0 0 0
"ENSG00000253484" "ENSG00000253484" "lncRNA" 0 0 0 0.231564528
"ENSG00000253485" "PCDHGA5" "Protein_Coding" 2.047821769 1.284921161 2.077113106 1.042040375
"ENSG00000253487" "IGKV2-36" NA 0 0 0 0
"ENSG00000253488" "SINHCAFP3" NA 0 0 0 0
"ENSG00000253489" "ENSG00000253489" "lncRNA" 0 0 0 0
"ENSG00000253490" "LINC02099" "lncRNA" 0 0 0.144914868 0.092625811
"ENSG00000253491" "IGHVII-30-1" NA 0 0 0 0
"ENSG00000253492" "CDH12P3" NA 0 0 0 0
"ENSG00000253493" "ENSG00000253493" NA 0 0 0 0
"ENSG00000253495" "CYCSP23" NA 0 0 0 0
"ENSG00000253496" "ENSG00000253496" "lncRNA" 0.026595088 0.052445762 0.024152478 0.046312906
"ENSG00000253497" "IGKV1-13" NA 0 0 0 0
"ENSG00000253499" "ENSG00000253499" NA 0 0 0 0
"ENSG00000253500" "ENSG00000253500" "lncRNA" 0 0.026222881 0.193219824 0.046312906
"ENSG00000253501" "IGKV3D-34" NA 0 0 0 0
"ENSG00000253502" "ATP6V1G1P2" NA 0.026595088 0 0.096609912 0
"ENSG00000253503" "ENSG00000253503" "lncRNA" 0 0.052445762 0 0.023156453
"ENSG00000253504" "MTCYBP19" NA 0 0 0 0
"ENSG00000253505" "LINC02949" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253506" "NACA2" "Protein_Coding" 0.452116494 0.550680498 0.144914868 0.324190339
"ENSG00000253507" "ENSG00000253507" "lncRNA" 0.026595088 0 0.024152478 0
"ENSG00000253508" "ENSG00000253508" "lncRNA" 0 0 0 0
"ENSG00000253509" "ENSG00000253509" "lncRNA" 0.026595088 0.026222881 0 0.023156453
"ENSG00000253510" "ENSG00000253510" "lncRNA" 0 0 0 0
"ENSG00000253512" "ENSG00000253512" NA 0 0 0 0
"ENSG00000253513" "SQLE-DT" "lncRNA" 0.026595088 0 0.024152478 0
"ENSG00000253515" "ENSG00000253515" "lncRNA" 0 0 0 0
"ENSG00000253516" "HMGB1P41" NA 0 0 0 0.046312906
"ENSG00000253517" "XRCC6P4" NA 0.026595088 0.157337285 0.048304956 0.069469358
"ENSG00000253519" "ENSG00000253519" "lncRNA" 0 0 0.024152478 0
"ENSG00000253520" "ENSG00000253520" NA 0 0.026222881 0 0.046312906
"ENSG00000253521" "HPYR1" "lncRNA" 0 0 0.024152478 0
"ENSG00000253522" "MIR3142HG" "lncRNA" 0.079785264 0 0.072457434 0
"ENSG00000253523" "ENSG00000253523" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253524" "ENSG00000253524" "lncRNA" 0 0 0 0
"ENSG00000253525" "CPP" NA 0.026595088 0 0.024152478 0.046312906
"ENSG00000253526" "ENSG00000253526" "lncRNA" 0.053190176 0.026222881 0 0.046312906
"ENSG00000253527" "ENSG00000253527" "lncRNA" 0 0 0.024152478 0
"ENSG00000253528" "ENSG00000253528" NA 0 0 0 0
"ENSG00000253530" "ENSG00000253530" "lncRNA" 0 0 0.048304956 0
"ENSG00000253532" "ENSG00000253532" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253534" "TRBV6-8" NA 0 0 0 0
"ENSG00000253535" "ADAM7-AS1" "lncRNA" 0 0 0.024152478 0
"ENSG00000253536" "ENSG00000253536" NA 0 0 0 0
"ENSG00000253537" "PCDHGA7" "Protein_Coding" 18.88251241 13.89812684 4.854648074 3.195590483
"ENSG00000253538" "ENSG00000253538" "lncRNA" 0 0 0 0
"ENSG00000253539" "ENSG00000253539" "lncRNA" 0 0 0 0
"ENSG00000253540" "FAM86HP" NA 0.026595088 0.052445762 0.144914868 0.069469358
"ENSG00000253541" "SEPTIN10P1" NA 0.452116494 0.445788974 0.48304956 0.602067772
"ENSG00000253542" "SDR16C6P" NA 0 0 0 0
"ENSG00000253543" "ENSG00000253543" NA 0 0 0 0
"ENSG00000253544" "C1GALT1P3" NA 0 0 0 0
"ENSG00000253545" "IGHV3-52" NA 0 0 0 0
"ENSG00000253546" "IGLVVI-22-1" NA 0 0 0 0
"ENSG00000253547" "TUBAP7" NA 0 0 0 0.046312906
"ENSG00000253548" "PYDC2" "Protein_Coding" 0 0 0 0
"ENSG00000253549" "CA3-AS1" "lncRNA" 0.053190176 0 0.096609912 0.185251622
"ENSG00000253550" "ENSG00000253550" NA 0.026595088 0.026222881 0.024152478 0
"ENSG00000253551" "ENSG00000253551" "lncRNA" 0 0 0 0
"ENSG00000253552" "HOXA-AS2" "lncRNA" 0 3.277860104 0.024152478 3.867127613
"ENSG00000253553" "ENSG00000253553" "lncRNA" 0.159570527 0.052445762 0.193219824 0.138938717
"ENSG00000253554" "LINC01414" "lncRNA" 0 0 0 0
"ENSG00000253555" "TARDBPP4" NA 0.053190176 0 0.024152478 0.046312906
"ENSG00000253556" "MTCO1P4" NA 0 0 0 0
"ENSG00000253557" "ENSG00000253557" "lncRNA" 0 0 0.024152478 0.046312906
"ENSG00000253558" "ENSG00000253558" NA 0 0.026222881 0.024152478 0.069469358
"ENSG00000253559" "OSGEPL1-AS1" "lncRNA" 0.372331231 0.236005928 0.434744604 0.254720981
"ENSG00000253560" "ENSG00000253560" NA 0 0 0 0
"ENSG00000253561" "ENSG00000253561" "lncRNA" 0 0 0 0
"ENSG00000253562" "ENSG00000253562" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253563" "NKX2-1-AS1" "lncRNA" 0 0 0 0
"ENSG00000253564" "ENSG00000253564" NA 0 0 0 0
"ENSG00000253567" "ENSG00000253567" "lncRNA" 0 0 0.048304956 0
"ENSG00000253568" "ENSG00000253568" NA 0 0 0 0
"ENSG00000253569" "VENTXP5" NA 0 0 0 0
"ENSG00000253570" "RNF5P1" NA 0.159570527 1.311144042 0.289829736 0.694693583
"ENSG00000253571" "ENSG00000253571" NA 0 0 0 0
"ENSG00000253572" "ENSG00000253572" "lncRNA" 0 0 0 0
"ENSG00000253573" "ENSG00000253573" "lncRNA" 0 0 0 0.023156453
"ENSG00000253574" "ENSG00000253574" "lncRNA" 0 0 0.024152478 0.023156453
"ENSG00000253576" "ENSG00000253576" "lncRNA" 0 0 0 0
"ENSG00000253577" "ENSG00000253577" "lncRNA" 0 0 0.048304956 0
"ENSG00000253578" "IGKV1-22" NA 0 0 0 0
"ENSG00000253579" "SUMO2P16" NA 0 0 0 0
"ENSG00000253580" "TRMT10BP1" NA 0 0 0 0
"ENSG00000253581" "ENSG00000253581" NA 0 0 0 0
"ENSG00000253582" "OXR1-AS1" "lncRNA" 0.079785264 0.052445762 0.12076239 0.162095169
"ENSG00000253583" "ENSG00000253583" "lncRNA" 0 0 0 0
"ENSG00000253584" "ENSG00000253584" "lncRNA" 0 0 0 0
"ENSG00000253585" "ENSG00000253585" "lncRNA" 0 0 0 0.023156453
"ENSG00000253586" "ENSG00000253586" "lncRNA" 0 0 0 0
"ENSG00000253587" "IGHV3-30-2" NA 0 0 0 0
"ENSG00000253590" "IGLV3-13" NA 0 0 0 0
"ENSG00000253591" "KCNIP1-AS1" "lncRNA" 0 0 0 0
"ENSG00000253592" "IGKV2-38" NA 0 0 0 0
"ENSG00000253593" "ENSG00000253593" "lncRNA" 0 0 0 0
"ENSG00000253595" "LINC01300" "lncRNA" 0 0 0 0
"ENSG00000253596" "ENSG00000253596" "lncRNA" 0 0 0 0.023156453
"ENSG00000253598" "SLC10A5" "Protein_Coding" 0.053190176 0.026222881 0.193219824 0.115782264
"ENSG00000253600" "ENSG00000253600" NA 0.026595088 0.026222881 0 0
"ENSG00000253602" "RN7SL260P" NA 0 0 0 0
"ENSG00000253603" "CERNA3" "lncRNA" 0 0 0.048304956 0.069469358
"ENSG00000253604" "ENSG00000253604" "lncRNA" 0 0 0 0
"ENSG00000253605" "HNRNPA1P38" NA 0 0 0 0
"ENSG00000253606" "AFG3L2P1" NA 0.079785264 0.131114404 0.048304956 0.092625811
"ENSG00000253607" "ENSG00000253607" "lncRNA" 0 0 0.169067346 0.023156453
"ENSG00000253608" "ENSG00000253608" "lncRNA" 0.079785264 0.078668643 0.24152478 0.301033886
"ENSG00000253610" "ENSG00000253610" NA 0 0 0 0
"ENSG00000253611" "VN1R46P" NA 0 0 0 0.023156453
"ENSG00000253612" "WBP1LP3" NA 0 0 0 0
"ENSG00000253613" "ENSG00000253613" "lncRNA" 0 0 0 0
"ENSG00000253614" "ENSG00000253614" "lncRNA" 0 0 0 0
"ENSG00000253615" "ENSG00000253615" NA 0 0 0 0
"ENSG00000253616" "ENSG00000253616" "lncRNA" 0.452116494 0.393343213 0.048304956 0.092625811
"ENSG00000253617" "ENSG00000253617" NA 0 0 0 0
"ENSG00000253618" "GRPEL2-AS1" "lncRNA" 0 0 0.024152478 0
"ENSG00000253619" "ENSG00000253619" "lncRNA" 0 0 0.048304956 0.023156453
"ENSG00000253620" "ENSG00000253620" NA 0 0 0 0
"ENSG00000253621" "RPSAP74" NA 0 0 0 0.023156453
"ENSG00000253622" "ENSG00000253622" "lncRNA" 0 0 0.024152478 0
"ENSG00000253623" "ENSG00000253623" NA 0 0 0 0
"ENSG00000253625" "IGKV2-23" NA 0 0 0 0
"ENSG00000253626" "EIF5AL1" "Protein_Coding" 1.356349483 1.678264373 1.086861509 1.204135544
"ENSG00000253627" "ENSG00000253627" "lncRNA" 0 0 0 0
"ENSG00000253628" "ENSG00000253628" "lncRNA" 0 0.209783047 1.90804576 5.835426099
"ENSG00000253629" "ENSG00000253629" "lncRNA" 0 0 0 0
"ENSG00000253630" "ENSG00000253630" NA 0 0 0 0.023156453
"ENSG00000253631" "IGLV7-35" NA 0 0 0 0
"ENSG00000253632" "ENSG00000253632" "lncRNA" 0 0 0 0
"ENSG00000253633" "LINC03047" "lncRNA" 0.239355791 0.104891523 0.048304956 0.115782264
"ENSG00000253634" "ENSG00000253634" "lncRNA" 0 0 0.048304956 0.046312906
"ENSG00000253635" "IGHVIII-67-3" NA 0 0 0 0
